epoch,acc,loss,val_acc,val_loss
0,0.22207294620346263,2.0046348175718016,0.22619600564975048,1.9059713096104829
1,0.32457580732553049,1.7340349725996693,0.26544356717102152,1.8675103868598779
2,0.36373588089569947,1.651219630677967,0.26312122625829559,1.8688070584162966
3,0.37990744881513205,1.6014265587610197,0.25603808646029336,1.8874843159333197
4,0.39777081162619782,1.5620926985036214,0.25650255464422278,1.9075244861705547
5,0.41354431010938053,1.5300198909969076,0.25580585236832865,1.9251350176040927
6,0.42260038803458577,1.5000395421134292,0.25719925692011686,1.906709662382956
7,0.43573667717678732,1.4733339660813181,0.26300510920539216,1.9423779600783941
8,0.44772851665844376,1.4487420569048917,0.2822805387969356,1.8167417356151787
9,0.45972035628542673,1.4257312275529732,0.2985369259127339,1.7822548181469142
10,0.46524356877785417,1.4037169037265267,0.27972596377148168,1.9754885547503283
11,0.47285664528378468,1.3858060626038842,0.32257315365591549,1.759618006913096
12,0.4865900382311325,1.3619306262004385,0.35078959576041546,1.7206448195869846
13,0.49330745883656357,1.3422521844564839,0.40315838406598686,1.5438930944570319
14,0.50256257158740569,1.3264803886235623,0.29934974522076813,2.0504995356921643
15,0.51340996179259424,1.30794746269425,0.39735253106091556,1.5806184474999994
16,0.51828631154398375,1.287998203959116,0.41860195036494779,1.521968835462153
17,0.53002935760370107,1.273605518218397,0.41430561964975865,1.5258579850473684
18,0.53425884454435524,1.2570976092636619,0.424291685618083,1.4976167683816211
19,0.54261830132351752,1.2399976562669504,0.32164421793864151,2.0161955197135404
20,0.55107727522706962,1.2250667645301654,0.30143985131481221,2.3354903707048034
21,0.55540627962725431,1.2140432302647042,0.39201114755478561,1.5582138623850212
22,0.56734836051112569,1.1926895867249632,0.31003251249603042,1.7681564619194559
23,0.56844305128471562,1.1828335658729376,0.40954482155348942,1.6025690503636461
24,0.57610588629352411,1.1691581473253483,0.44496051969220346,1.4641921866288918
25,0.58446534326398358,1.150228177426899,0.43857408288297017,1.4679821789458469
26,0.59103348754665574,1.1363474963499893,0.42278216400647017,1.5337856451522678
27,0.59456635329381335,1.1252441920112803,0.383418485390769,1.6220831021119759
28,0.60402050075017555,1.1053127004013918,0.38585694335639836,1.5847298089593054
29,0.61203164657075626,1.0943957201881824,0.39828146727650982,1.6059554062828705
30,0.61810220438917873,1.0796867971747244,0.43323269880930876,1.5020984718537143
31,0.62352589942059267,1.0682454994438169,0.35752438426128497,1.6643389388122949
32,0.62989500914307128,1.0566227692967416,0.42069205706805007,1.5228300489938598
33,0.63671194692331146,1.041620114291314,0.34312587075326478,2.098904746330676
34,0.64512116222907856,1.0283087024571511,0.43102647486643297,1.496565766795203
