epoch,acc,loss,val_acc,val_loss
0,0.1624599358974359,2.2916320317830796,0.14378004807692307,1.9513987119381244
1,0.17888621794871795,1.9537789332561004,0.16251001602564102,2.0679822701674242
2,0.19030448717948717,1.9327851381057348,0.15810296474358973,2.2655649246313634
3,0.20763221153846154,1.9083584547042847,0.16766826923076922,2.5292804974776049
4,0.21414262820512819,1.9016197400215344,0.16756810897435898,2.7649390391814404
5,0.22335737179487181,1.8879192486787453,0.17628205128205129,3.0875150790581336
6,0.22566105769230768,1.8751042989584117,0.17643229166666666,3.1637799923236551
7,0.2437900641025641,1.8501893679300945,0.17052283653846154,3.2279992592640414
8,0.25525841346153844,1.8367534478505452,0.17598157051282051,3.2031118930914464
9,0.26542467948717946,1.8230146322494898,0.18023838141025642,2.9961574383271046
10,0.27714342948717946,1.8021272145784819,0.1969150641025641,2.8428096832373204
11,0.28640825320512819,1.7924835559649346,0.18349358974358973,2.7340477796701284
12,0.29707532051282054,1.7724179335129566,0.22165464743589744,2.2802426631634054
13,0.30138221153846156,1.7595634368749766,0.24038461538461539,2.1508650107261462
14,0.31159855769230771,1.7472198406855266,0.25831330128205127,2.0306531313138132
15,0.31785857371794873,1.7360968712048652,0.29191706730769229,1.8857409495573778
16,0.3226161858974359,1.7292048778289404,0.31295072115384615,1.8075289145494118
17,0.33037860576923078,1.7126226180639021,0.31680689102564102,1.8067760406396327
18,0.33313301282051283,1.6981315123729217,0.33413461538461536,1.746580958366394
19,0.33879206730769229,1.6871556899486444,0.33548677884615385,1.7547252697822375
20,0.34475160256410259,1.6806448545211401,0.33854166666666669,1.7421916539852436
21,0.35306490384615385,1.6643055127217219,0.34289863782051283,1.7238479516445062
22,0.36002604166666669,1.6499582498501508,0.34415064102564102,1.7501830168259449
23,0.35366586538461536,1.65422911521716,0.36538461538461536,1.6853501185392723
24,0.37204527243589741,1.6258510442880483,0.35256410256410259,1.7099934021631877
25,0.36668669871794873,1.6248938303727369,0.3668369391025641,1.6721903880437214
26,0.36924078525641024,1.6211373133537097,0.35747195512820512,1.7000345664146619
27,0.37114383012820512,1.6066864178730891,0.37029246794871795,1.6775033871332805
28,0.38386418269230771,1.5983504270895934,0.38131009615384615,1.643103471169105
29,0.38932291666666669,1.5797593838129289,0.37029246794871795,1.6729346941678951
30,0.38932291666666669,1.5810648264029088,0.36863982371794873,1.6743168250108376
31,0.39693509615384615,1.568098600094135,0.38992387820512819,1.6491905145156078
32,0.40194310897435898,1.5560572605866652,0.39538261217948717,1.6220977917695656
33,0.40044070512820512,1.5504444470772376,0.37274639423076922,1.6601108801670563
34,0.40419671474358976,1.5455843821550026,0.39307892628205127,1.626798452475132
35,0.40895432692307693,1.5317882910752907,0.39107572115384615,1.6394701217993712
36,0.41431290064102566,1.5198851243043556,0.40424679487179488,1.6142153434264355
37,0.41501402243589741,1.5166213390154717,0.3909755608974359,1.6119973139885144
38,0.41776842948717946,1.5110787061544566,0.40950520833333331,1.5842188627291949
39,0.42072315705128205,1.4974604478249183,0.40579927884615385,1.6065904757915399
40,0.42573116987179488,1.4916274272478545,0.38947315705128205,1.6196742944228344
41,0.43108974358974361,1.4749536728247619,0.41922075320512819,1.5993010844939795
42,0.43639823717948717,1.4597789079715044,0.40880408653846156,1.6047098544927745
43,0.439453125,1.4589367524171486,0.41401241987179488,1.5754592204705262
44,0.44130608974358976,1.4558549049573066,0.40119190705128205,1.649259796509376
45,0.44806690705128205,1.4438208524997418,0.419921875,1.5860592493644128
46,0.4515224358974359,1.4363246269715138,0.41476362179487181,1.6069747392947857
47,0.45057091346153844,1.4257625830479157,0.41631610576923078,1.5731336978765635
48,0.45242387820512819,1.42170045314691,0.41150841346153844,1.5703975818096063
49,0.45337540064102566,1.4134912429711757,0.42227564102564102,1.5653008558811285
50,0.46193910256410259,1.4068958973273253,0.43169070512820512,1.5656191171743932
51,0.47185496794871795,1.3859253632716644,0.42703325320512819,1.5501182446113
52,0.45878405448717946,1.3983006507922442,0.43529647435897434,1.545407310510293
53,0.46584535256410259,1.3876549372306237,0.42993790064102566,1.5500223300395868
54,0.47015224358974361,1.3800520468980839,0.4339443108974359,1.5349869789221349
55,0.4749599358974359,1.368943147170238,0.41281049679487181,1.5714866289725671
56,0.4765625,1.3643159866333008,0.43159054487179488,1.5602137797918074
57,0.48262219551282054,1.3472936031145928,0.42898637820512819,1.542007171190702
58,0.48152043269230771,1.3527607642687285,0.43800080128205127,1.5423833437455006
59,0.48707932692307693,1.3345829095595922,0.44701522435897434,1.4991113650493133
60,0.4879306891025641,1.3286529718301234,0.4417568108974359,1.5289683280847011
61,0.48096955128205127,1.3349834863956158,0.44040464743589741,1.5212786564460168
