epoch,acc,loss,val_acc,val_loss
0,0.24068268887995606,1.9909354323396968,0.24872271257032641,1.8592519709746116
1,0.33004926117123634,1.7159416107251857,0.25534138418439928,1.8318148487620833
2,0.37264268292967656,1.6164902758644595,0.25534138418439928,1.8479722355666739
3,0.40548340551899564,1.5485119678170169,0.25522526713841692,1.8752099991509155
4,0.4288699806801281,1.4970372882643617,0.25522526713841692,1.9040157905690238
5,0.45076379553206486,1.4533944324147567,0.25534138418439928,1.9325670352161513
6,0.46952281445717109,1.4131497154189809,0.25824431034087914,1.9056497452926813
7,0.48579389960034935,1.3770879791193047,0.26277287509958519,1.8639509595387269
8,0.50291088228054404,1.3464460070764224,0.27148165356902482,1.8230702068104725
9,0.51619644729024694,1.3152683472499305,0.29400836114710671,1.7623669334306198
10,0.52978056429891307,1.287589735810885,0.33093358091127578,1.7041295516009227
11,0.54192167984085093,1.2600552361124326,0.36065954462738853,1.6255458788267136
12,0.55446086462477562,1.2350011278089732,0.39015327497133256,1.5810011605357106
13,0.56515897901139933,1.2124824229476403,0.41744078066644702,1.5217511023801811
14,0.57585709305991639,1.1886879503652814,0.42138876020216243,1.5077955800879019
15,0.58954072748065944,1.1656996286371522,0.4000232237967789,1.5518039715771779
16,0.59755187344656668,1.1439788040963192,0.43241987950127458,1.4858531649589981
17,0.60720505537118119,1.1205447895488805,0.43845796508950741,1.481794618419642
18,0.61606209890376329,1.1006110856952658,0.44925685040739266,1.4531847190369687
19,0.62656117831794056,1.0805344736302629,0.43671620945514106,1.4901679845615923
20,0.63511966954014543,1.0617415737072473,0.40687412939899975,1.5583844783413539
21,0.64651440523889947,1.0419179543800163,0.45529493747674415,1.4442593959448673
22,0.65382892965244266,1.0210870058019168,0.43567115673341145,1.4864113724514101
23,0.66343235323878369,1.0028928560084085,0.45262424469935414,1.4465170642469187
24,0.67293625929441392,0.98409904141790772,0.44902461626005902,1.4726341219763395
25,0.68099716371426255,0.96607558803605331,0.43683232722091941,1.5268541386223813
26,0.69119769134894948,0.94768318631622084,0.45715281021246179,1.4503770724485709
27,0.69801462886522925,0.93120419166453139,0.45006966961853129,1.4627055011125591
28,0.70826491509621825,0.91323954501353477,0.45924291626497915,1.4426969804156951
29,0.71911230513531932,0.89389944652505748,0.43834184880484772,1.524079206374098
30,0.72433696557984706,0.87998660366624282,0.46319089581453682,1.4531056397026547
31,0.73195004242240136,0.86185021265683537,0.45587552200070214,1.4565121672954107
32,0.74269791511763994,0.84534007141220813,0.44449605218654337,1.4848838267744944
33,0.750460267565218,0.82668856276726499,0.430213654852445,1.5399923856680304
34,0.75901875907214433,0.8092713289256831,0.45366929876378009,1.476409427299092
35,0.76847290633869225,0.79226794200506578,0.45645610792272545,1.4555848058965446
36,0.77245360021182607,0.77879274608590987,0.43787737991496456,1.5745451652444467
37,0.78096233254707581,0.76056209777358541,0.4634231306678242,1.4701822286863633
38,0.78867492651698567,0.74656719039042518,0.44043195495426074,1.5675831683779449
39,0.79713390051692778,0.73285948607366036,0.43648397530780747,1.570285553385145
40,0.80768273860155337,0.71110520248906128,0.44960520216824007,1.5041671529017766
41,0.81007115492839954,0.70157856558806719,0.4594751503292594,1.4859668195829023
42,0.81857988769369716,0.68169547097744765,0.4532048306213774,1.5406285475643635
43,0.82624272284783218,0.66582684151632909,0.46423594994817396,1.4757870672693709
44,0.83087027905419997,0.65179792284556226,0.43996748747628511,1.5289443763975648
45,0.83863263154923162,0.63604977177809607,0.46493265219638363,1.5045831510758212
46,0.84709160569153441,0.62016935896184211,0.43311658097431927,1.5837454871139136
47,0.84843508965127856,0.61103850872699206,0.46690664200576804,1.4838280862727611
48,0.85938199724481734,0.59237574503932744,0.46319089578685235,1.5035178912721343
49,0.86515400306427659,0.57763760681679555,0.46353924765843763,1.5363471514670393
