epoch,acc,loss,val_acc,val_loss
0,0.28820221913289734,1.8206091615022779,0.25534138374144788,1.8789411079479383
1,0.39179977107749159,1.5686010774014607,0.25534138402521361,1.9277824058789628
2,0.44668358465169222,1.4497275902108955,0.25371574527072288,1.9109404178979061
3,0.49484997754928134,1.3538152302723829,0.25975383167564731,1.9125983490259548
4,0.52774045886095111,1.2781130865556587,0.31130980005720521,1.7526563553825623
5,0.56018311175005986,1.2096601003567697,0.35380863901132548,1.7011094392314934
6,0.58839627830058172,1.1517713805683312,0.42394333438324033,1.5045143479366276
7,0.61352440673165953,1.0978622202221455,0.43625174158958296,1.4721229940140685
8,0.64104095144213014,1.0449055299750845,0.45645610703682266,1.4544689359080221
9,0.66308404209187077,0.99625306012126624,0.46423594947753816,1.4272502073840767
10,0.68706772160386542,0.946244307048832,0.47120297245795484,1.4334762723181229
11,0.70647360296007855,0.90732155845029649,0.4444960510791649,1.4985699152536742
12,0.72762103792434363,0.86194015115139144,0.47062238642519372,1.4435418899038255
13,0.74692740217692799,0.81967854541635354,0.47410589759703076,1.4293957667410568
14,0.76623376638205865,0.77765448951018878,0.47724105887672152,1.4321233713510586
15,0.78499278485635604,0.73846503088425275,0.46737110949758592,1.451098879049171
16,0.80380156192398966,0.69728345859582819,0.46562935380785064,1.483801248513207
17,0.82081902788759864,0.66068858079674908,0.47375754715119522,1.4474956673131785
18,0.83669204366570737,0.62557672990129476,0.47770552659001508,1.4700004727243547
19,0.8518684379596666,0.58998853957919384,0.46261031036314942,1.5256220567409127
20,0.86609941813793567,0.55824001230944176,0.47805387794943782,1.4676652363827214
21,0.88142508794201146,0.52103081514166616,0.45924291627882141,1.5370605505736441
22,0.89202368479495842,0.49312045990356007,0.48502090036232304,1.4727007816738158
23,0.90585659560964094,0.46369169767462759,0.46609382231015134,1.5431058826526265
24,0.91292232635952841,0.436704603025449,0.46783557779225315,1.5309038657783298
25,0.92695427147340981,0.40844641863816339,0.47561541998380846,1.5296013696327688
26,0.93740359291411302,0.38032127450210879,0.47898281456645675,1.5146714566864636
27,0.94854953459034386,0.35364261742918718,0.48618207105746447,1.5256103534118219
28,0.95666019792087442,0.32733784309843855,0.46644217358652074,1.6149275803975709
29,0.95725730177644008,0.31597791594130759,0.45784951117334399,1.6249750735756412
30,0.96750758817351656,0.28901547777206082,0.48908499722086546,1.555011045196363
31,0.97382693932045394,0.27047761105530749,0.47933116534450582,1.6037598505609267
32,0.97671294218273008,0.25149444554251521,0.47967951670392855,1.6138810817441218
33,0.98139025715741912,0.23088040901646897,0.4873432417526059,1.5963297574064979
34,0.98447529474894202,0.21738842584964985,0.47689270772493225,1.6494377761234862
35,0.98785888426824786,0.20256449554063446,0.48188574035611753,1.6385764510366898
36,0.9900482659103349,0.18906407551978507,0.48792382698251768,1.627669671885202
37,0.99119271533064635,0.17845642418462659,0.4720157911154042,1.680977892277687
38,0.99318306205367224,0.1630808622032017,0.48293079422675228,1.6651760683024257
39,0.99397920087575264,0.15636671317117798,0.48327914503248581,1.6573806921936334
40,0.99562123700054739,0.14565545300046515,0.48629818788197116,1.6819333921628279
41,0.99601930634040714,0.13634399036338046,0.48362749618427509,1.7198678100048195
