epoch,acc,loss,val_acc,val_loss
0,0.24759914421611695,1.9737455459437561,0.25534138418439928,1.8637713023357152
1,0.33019853715885455,1.7201947338599948,0.25534138418439928,1.8547194774240545
2,0.36906005877603099,1.6340458658421675,0.25534138418439928,1.8730398254841911
3,0.39612877540501301,1.5828808534974013,0.25534138418439928,1.894139991878522
4,0.41548489821089463,1.5350037324296282,0.25534138418439928,1.9118378968001852
5,0.4340946409333587,1.4983486429983131,0.25534138418439928,1.915953911463715
6,0.44922127689201036,1.4649280959909612,0.255921969414311,1.8640098678085675
7,0.46305418722770841,1.4349412719912866,0.25545750123038163,1.8650898464435872
8,0.47544409614561473,1.4098442682681549,0.26718532283307228,1.7820436703677074
9,0.48808279846321617,1.3806996858433751,0.31374825888105284,1.7011166660939601
10,0.49873115382052396,1.3571942888362292,0.34626103164537309,1.6541567895227514
11,0.50748867986688284,1.3352443250179316,0.33639108275071555,1.7315443435271174
12,0.51545006718606845,1.313156141881036,0.38690199755924665,1.5888791417056773
13,0.52510324920559015,1.2952596078246674,0.38179284760523441,1.6064944222977811
14,0.53734388218333173,1.2731789729129783,0.4018810957434894,1.5782106643048652
15,0.5429168534159049,1.2527312228067151,0.3377844864581277,1.8534630852082248
16,0.55286858724160959,1.2371662425456276,0.38225731559537257,1.6182033803038856
17,0.56371597761585146,1.2142644382955043,0.40002322372756777,1.5545523308954625
18,0.57282181433162183,1.1987609446045771,0.43381328399769387,1.4870781859186601
19,0.57610588626979731,1.1792132918879885,0.25499303362782588,1.952395985417736
20,0.58431606715773154,1.1672806926240327,0.42847189921807866,1.5065492954688242
21,0.59297407583946693,1.1459765875879886,0.40246168086266332,1.5697073334048528
22,0.60242822320092204,1.128499786539529,0.40490013882829262,1.5698903218237013
23,0.60994178217465878,1.1125365933974762,0.40687412869304601,1.6212375561580843
24,0.6174553415547166,1.0945621626693978,0.42429168556271407,1.5819276073507194
25,0.62755635151336597,1.0746630397182013,0.37819321905520148,1.6464608644143515
26,0.62880031834575445,1.0655761379184145,0.38771481690880755,1.6651345921072138
27,0.6404936061621056,1.0462239699594571,0.38806316723006301,1.6784086548003052
28,0.64457381680669334,1.0338268574241407,0.43311658096047706,1.5042319335441394
